gender,sleep_hours,doom_scrolling_time,productive_screen_time,study_hours,medical_issue,drug_addiction,math_score,physics_score,chemistry_score,biology_score,english_score,performance
male,4.1,0.2,2.4,5.2,no,no,32,79,100,38,91,Decent
male,7.0,3.8,4.8,5.4,no,no,49,100,62,69,22,Decent
male,4.6,4.1,7.0,0.0,no,no,14,60,8,77,81,Just Pass
female,6.0,0.0,4.0,1.8,no,no,49,80,68,36,11,Just Pass
male,5.6,1.3,4.8,1.0,no,no,62,45,88,27,94,Decent
male,8.2,1.6,3.4,3.3,no,no,55,67,39,58,17,Just Pass
female,7.2,3.2,0.9,0.0,no,no,52,47,76,6,85,Decent
male,5.1,1.4,5.9,0.0,no,no,55,80,72,79,91,Nice
male,8.3,2.9,5.8,7.3,no,no,54,100,100,80,76,Good
female,4.8,2.6,5.4,4.2,no,no,27,79,95,64,90,Nice
female,7.5,2.7,3.6,3.2,no,no,33,100,28,95,15,Decent
female,5.8,1.6,5.2,3.7,no,no,34,96,58,87,27,Decent
female,6.5,1.7,5.8,3.3,no,no,84,26,24,28,50,Just Pass
male,7.8,0.8,7.2,5.0,no,no,100,73,29,65,76,Decent
male,7.8,3.8,6.0,1.7,no,no,76,94,74,36,90,Nice
female,9.0,4.1,4.1,3.4,no,no,70,100,97,86,60,Good
female,6.9,1.5,1.4,3.5,no,no,38,46,100,79,74,Decent
male,7.5,6.0,4.3,0.9,no,no,65,66,21,41,61,Decent
female,6.3,2.4,4.5,5.6,no,no,77,58,37,99,100,Nice
male,7.3,6.1,5.4,2.1,no,no,3,11,55,40,76,Just Pass
female,7.7,1.7,6.7,5.0,no,no,100,100,40,100,100,Good
male,6.9,0.0,3.8,3.2,no,no,22,100,44,18,17,Just Pass
female,4.3,3.8,8.2,6.3,no,no,68,68,100,31,38,Decent
female,7.5,3.5,0.5,0.9,no,no,45,0,75,69,87,Decent
male,7.5,3.1,4.8,0.8,no,yes,59,57,65,0,55,Just Pass
female,6.0,1.7,2.4,1.2,no,no,93,49,50,70,28,Decent
male,5.1,2.9,0.2,3.3,no,no,95,9,58,74,99,Decent
male,9.2,2.0,3.6,6.1,no,no,74,36,95,84,100,Nice
male,7.7,2.4,1.1,6.2,no,no,81,29,37,95,20,Decent
male,6.7,4.7,3.7,0.0,no,no,1,61,75,44,74,Decent
male,5.3,3.4,4.1,3.5,no,no,56,37,9,97,86,Decent
female,5.8,4.2,6.2,0.0,no,no,87,10,77,54,20,Just Pass
female,9.0,2.5,1.0,4.6,no,no,54,100,86,59,75,Nice
male,7.2,2.3,5.8,5.2,no,no,24,100,48,68,100,Decent
female,6.2,0.7,4.2,2.9,no,no,33,26,85,100,80,Decent
male,7.8,2.3,6.1,3.2,no,no,55,36,34,37,94,Decent
female,5.8,0.0,3.1,3.1,no,no,36,72,70,82,22,Decent
female,9.3,1.8,1.3,1.4,no,no,40,16,71,25,73,Just Pass
female,9.0,2.8,1.6,3.9,no,no,40,22,78,16,27,Just Pass
female,6.3,4.1,1.4,2.5,no,no,30,32,97,94,6,Decent
male,6.1,2.5,5.0,4.9,no,no,24,100,33,27,70,Decent
male,3.1,3.7,7.0,2.8,no,no,90,98,50,70,77,Nice
female,4.8,0.0,2.9,1.3,no,yes,51,66,70,24,36,Just Pass
female,5.0,2.9,5.3,0.0,no,no,62,69,56,83,93,Nice
male,7.2,0.0,1.0,0.0,no,no,61,73,88,78,70,Nice
female,6.5,0.6,4.4,5.6,no,no,60,67,64,35,32,Decent
male,5.0,2.6,5.3,2.1,no,no,89,60,86,53,100,Nice
male,6.6,5.6,1.1,3.7,no,no,91,61,85,0,13,Decent
male,7.8,3.7,3.6,6.6,no,no,15,88,99,57,90,Decent
female,7.8,3.0,5.4,1.9,no,yes,0,0,68,51,0,Worst
male,4.2,3.0,0.0,1.7,no,no,61,16,15,17,93,Just Pass
female,6.8,1.6,6.7,2.7,no,no,37,100,57,95,47,Decent
male,4.9,1.9,4.7,3.1,no,no,100,44,28,16,60,Just Pass
female,8.4,3.9,5.4,6.8,no,no,84,44,36,21,64,Just Pass
female,8.2,0.2,3.2,6.1,no,no,58,64,70,24,32,Just Pass
female,5.7,4.2,0.6,4.2,no,no,44,32,99,31,52,Decent
male,5.9,2.2,5.1,5.9,no,no,88,28,78,65,33,Decent
male,6.3,4.7,3.8,2.6,no,no,15,21,86,11,81,Just Pass
female,3.6,4.9,4.1,3.6,no,no,87,63,92,98,94,Good
female,7.5,0.0,6.2,2.4,no,no,16,38,24,100,96,Decent
female,6.6,1.8,5.5,0.4,no,no,100,68,20,55,47,Decent
male,8.5,1.3,7.8,5.4,no,no,40,34,53,80,24,Just Pass
male,5.4,0.0,4.3,4.1,no,no,92,22,79,100,21,Decent
male,6.1,0.9,2.6,3.0,no,no,13,96,16,86,59,Decent
male,4.7,7.9,3.6,3.0,no,yes,11,44,46,0,35,Worst
female,5.5,4.2,4.8,0.0,yes,no,44,47,0,60,62,Just Pass
female,5.2,6.8,6.0,1.0,no,no,2,0,10,18,54,Worst
male,8.5,4.7,1.1,3.7,no,no,45,24,39,44,98,Decent
male,6.0,1.5,4.0,1.9,no,no,37,88,62,60,56,Decent
female,7.2,2.2,7.2,2.6,no,no,62,27,100,84,73,Decent
male,6.4,4.2,3.5,2.8,no,no,53,84,99,18,26,Decent
male,5.1,3.9,5.9,1.6,no,no,81,61,91,10,36,Decent
male,6.7,1.8,5.0,1.1,no,no,18,80,16,92,74,Decent
male,7.9,0.0,5.9,0.0,no,no,16,72,71,90,68,Decent
male,5.2,9.6,2.4,2.7,no,no,27,28,31,39,23,Worst
male,8.2,2.7,2.4,4.2,no,no,97,38,21,75,20,Decent
female,5.7,2.3,4.0,0.0,no,yes,60,42,30,46,9,Just Pass
male,6.3,3.2,0.9,3.0,no,no,57,82,37,49,6,Just Pass
male,7.8,2.5,3.5,3.6,no,no,97,13,43,34,67,Decent
female,6.0,3.2,4.5,1.0,no,no,81,38,10,49,33,Just Pass
female,7.1,5.6,7.6,5.8,no,no,41,49,100,100,51,Decent
female,6.5,2.8,4.8,2.2,no,no,23,61,78,89,63,Decent
male,7.2,0.7,5.3,2.8,yes,no,29,10,27,45,57,Just Pass
female,3.4,2.7,6.3,2.7,no,no,26,97,95,26,62,Decent
male,4.3,2.1,2.1,0.0,no,no,57,49,89,83,44,Decent
male,7.9,5.8,3.7,5.0,no,no,64,98,87,69,54,Nice
male,8.6,5.3,8.9,1.1,no,no,62,84,68,43,85,Decent
female,5.6,3.2,3.8,2.5,no,no,23,24,42,16,51,Worst
female,6.6,0.4,6.2,4.2,no,no,99,33,63,95,73,Nice
female,7.4,0.5,5.9,5.9,no,no,68,100,70,56,100,Nice
female,8.0,3.0,1.0,0.8,no,no,43,49,90,56,14,Decent
female,4.0,3.7,4.6,2.1,no,no,98,0,75,55,71,Decent
male,5.7,2.3,4.3,5.8,no,no,46,100,47,87,65,Decent
male,6.5,2.0,4.7,3.9,no,no,52,60,75,66,96,Decent
male,8.1,1.8,2.5,4.3,no,no,79,42,71,75,52,Decent
male,10.7,3.0,1.8,0.9,no,no,85,48,78,5,27,Just Pass
female,6.7,0.0,3.0,2.2,no,no,23,93,20,77,31,Just Pass
female,4.9,0.8,3.8,2.7,no,no,84,22,81,30,98,Decent
male,7.6,1.7,6.4,1.3,no,no,100,44,42,48,80,Decent
female,9.0,5.4,7.6,0.0,no,no,39,28,9,48,4,Worst
female,7.2,1.4,6.8,2.0,no,no,40,95,85,80,83,Nice
male,5.6,3.4,5.7,5.7,no,no,84,94,50,91,20,Decent
male,8.4,3.5,2.0,3.1,no,no,27,43,76,73,21,Just Pass
female,8.0,5.6,3.2,5.7,no,no,45,73,23,16,66,Just Pass
female,5.5,5.5,4.4,3.4,no,no,92,42,100,41,49,Decent
male,7.6,2.9,2.7,1.5,no,no,60,58,81,29,85,Decent
male,8.5,2.0,5.2,5.6,no,no,28,100,47,58,79,Decent
male,8.8,1.7,5.4,3.4,no,no,46,67,88,78,100,Nice
female,6.9,2.5,5.1,4.9,no,yes,53,89,4,10,76,Just Pass
male,6.5,2.1,6.1,0.9,no,no,54,80,71,56,40,Decent
male,8.8,4.1,2.2,5.1,no,no,74,20,13,96,91,Decent
female,5.2,3.8,5.9,5.1,no,no,90,93,47,87,100,Good
female,7.7,4.2,2.6,3.6,no,yes,27,0,76,51,75,Just Pass
female,4.9,5.5,2.1,1.4,no,no,91,46,5,77,0,Just Pass
female,8.6,6.7,5.1,2.9,no,no,90,60,58,38,86,Decent
female,6.6,3.2,6.4,4.2,no,no,19,100,21,89,20,Just Pass
male,8.9,5.2,5.0,3.5,no,no,31,26,71,10,57,Just Pass
male,7.7,2.3,4.0,4.2,no,no,42,99,39,17,53,Decent
female,5.2,5.4,4.6,5.0,no,no,26,100,38,41,99,Decent
female,9.1,5.1,4.3,1.7,no,no,29,6,31,17,38,Worst
female,9.3,5.0,1.7,0.7,no,no,34,80,12,43,51,Just Pass
female,8.3,3.2,1.5,2.9,no,no,7,27,96,20,71,Just Pass
female,5.9,1.7,3.8,2.3,no,no,20,16,98,100,9,Just Pass
male,6.5,0.2,4.2,4.6,no,no,28,100,100,100,78,Good
male,7.2,2.9,4.0,0.9,no,no,5,40,11,99,52,Just Pass
male,5.9,6.1,5.4,5.0,yes,no,40,54,15,72,51,Just Pass
male,9.5,2.4,3.6,5.7,no,no,49,71,77,100,23,Decent
female,7.2,4.6,5.1,3.0,no,no,98,26,100,41,10,Decent
male,2.9,4.7,3.7,3.1,no,no,4,60,54,43,11,Just Pass
female,7.5,2.4,7.6,1.5,no,no,100,13,41,32,95,Decent
female,6.5,5.6,4.2,1.9,no,no,6,18,79,61,33,Just Pass
female,6.9,0.0,8.7,2.2,no,no,80,100,32,97,62,Nice
male,6.4,0.6,4.7,5.9,no,no,47,100,100,72,62,Nice
female,8.2,1.2,3.6,2.9,no,no,93,59,100,40,82,Nice
male,8.7,1.4,2.2,0.4,no,no,7,17,97,51,26,Just Pass
male,7.4,3.7,1.1,3.5,no,no,97,44,16,8,8,Just Pass
female,6.5,3.6,2.0,4.7,no,no,12,95,62,80,45,Decent
female,6.9,3.8,2.2,2.9,no,no,26,9,60,47,74,Just Pass
female,7.0,4.2,4.8,5.9,no,no,60,26,33,100,100,Decent
male,5.8,1.1,2.9,4.6,yes,no,75,89,54,92,5,Decent
female,7.9,0.6,4.4,0.9,no,no,100,48,71,19,88,Decent
male,7.7,3.8,6.6,1.9,no,no,48,14,38,100,12,Just Pass
female,9.3,1.7,3.8,3.5,no,no,86,24,42,100,44,Decent
female,8.9,0.0,8.2,0.0,no,no,84,100,18,74,14,Decent
male,6.0,4.9,1.6,3.7,no,no,58,50,96,83,92,Nice
male,8.2,5.8,3.7,0.0,yes,no,45,0,56,0,46,Worst
male,5.6,6.1,2.9,5.0,no,no,7,93,79,100,40,Decent
male,8.0,3.4,5.9,4.8,no,no,58,98,16,59,51,Decent
male,6.2,4.3,0.0,4.0,no,no,79,3,63,91,64,Decent
male,5.5,5.7,1.1,1.6,no,no,39,50,10,30,0,Worst
female,7.4,1.7,3.8,3.3,no,no,98,35,77,89,25,Decent
female,3.0,5.2,7.1,2.0,no,no,78,48,57,36,79,Decent
male,4.4,3.6,4.5,0.9,no,no,84,25,83,34,18,Just Pass
female,6.7,4.8,1.3,2.3,no,no,8,27,21,90,68,Just Pass
male,7.1,3.4,1.6,4.4,no,no,31,67,9,76,29,Just Pass
female,6.4,5.6,7.3,3.1,no,no,8,59,97,90,14,Decent
female,4.6,3.4,2.8,5.9,no,no,100,50,100,65,100,Good
male,5.8,0.0,2.1,4.5,no,no,39,26,61,100,100,Decent
male,7.6,5.9,7.0,4.3,no,no,44,100,15,81,68,Decent
male,7.9,1.1,6.0,0.0,no,no,33,23,55,13,52,Just Pass
female,7.0,5.5,6.5,2.4,no,no,6,66,55,79,58,Decent
male,8.7,2.8,2.1,0.9,no,no,24,6,80,0,38,Worst
female,7.6,5.4,0.9,2.6,no,no,4,63,66,77,70,Decent
male,5.9,5.3,4.3,1.6,no,no,37,7,5,31,73,Worst
female,6.6,3.9,4.7,2.2,yes,no,84,10,58,47,69,Decent
female,4.9,4.0,4.7,5.1,no,no,80,75,24,85,63,Decent
male,6.8,3.8,7.0,4.0,no,no,83,41,21,76,93,Decent
female,8.7,0.0,0.5,5.0,no,no,60,68,54,82,30,Decent
female,8.0,3.2,5.7,0.0,yes,no,66,0,0,74,0,Worst
male,9.1,0.8,1.8,3.1,no,no,100,30,92,47,74,Decent
female,6.5,3.3,5.7,4.9,no,no,100,88,61,69,25,Decent
male,9.0,0.7,3.1,6.0,no,no,29,23,78,37,75,Just Pass
male,6.7,0.6,2.4,0.0,no,no,89,13,59,48,74,Decent
male,9.2,6.2,2.8,2.3,no,no,17,16,92,10,35,Just Pass
male,7.0,5.1,1.1,5.1,no,no,43,6,95,67,8,Just Pass
female,8.1,3.0,4.1,2.6,no,no,40,15,90,38,94,Decent
female,9.2,3.4,2.5,1.2,no,no,65,26,36,83,2,Just Pass
female,6.7,2.5,5.6,0.0,no,no,61,11,16,36,92,Just Pass
male,7.3,4.1,5.3,1.1,no,no,11,87,60,29,6,Just Pass
female,8.9,1.6,7.4,0.0,no,no,85,13,51,56,80,Decent
female,6.8,5.0,4.7,3.1,no,no,46,89,25,20,95,Decent
male,5.0,2.5,5.0,4.8,no,no,15,97,24,35,100,Decent
male,10.2,2.2,6.8,0.5,no,no,47,16,49,84,95,Decent
female,6.3,3.0,2.7,3.5,no,no,58,9,72,56,95,Decent
male,7.2,1.8,1.0,4.7,yes,no,2,0,58,16,47,Worst
male,8.7,3.7,4.4,3.0,no,no,21,65,83,9,61,Just Pass
male,6.1,1.9,1.2,0.0,no,no,96,64,43,43,58,Decent
male,5.5,3.9,8.9,3.8,no,no,100,77,47,89,100,Good
female,7.4,5.4,6.9,2.9,no,no,18,59,58,40,88,Decent
male,4.3,1.6,8.3,2.7,no,no,71,30,100,37,91,Decent
male,6.6,2.7,4.1,1.9,no,no,42,89,9,44,72,Decent
male,7.4,3.9,5.1,3.2,no,no,61,39,59,100,68,Decent
male,6.6,2.1,3.1,4.0,no,no,58,100,43,53,100,Decent
male,4.7,3.9,5.8,7.8,no,no,25,59,31,46,40,Just Pass
male,9.4,4.1,1.6,3.2,no,no,32,27,44,57,20,Just Pass
male,7.2,5.2,0.0,6.0,yes,no,2,79,54,71,88,Decent
male,9.1,1.8,2.4,3.7,no,no,58,66,62,12,65,Decent
female,6.6,1.1,1.1,2.8,no,no,97,79,9,62,55,Decent
male,5.7,2.4,7.0,3.3,no,no,100,54,71,97,99,Good
female,7.4,1.1,7.6,0.6,no,no,100,98,33,31,94,Nice
male,6.7,4.1,1.2,3.6,no,no,100,93,36,94,19,Decent
male,5.2,0.7,6.6,0.0,no,no,9,51,39,65,25,Just Pass
male,9.2,7.7,5.9,1.3,no,no,65,17,78,44,72,Decent
male,6.1,5.6,0.9,3.2,no,no,23,60,0,92,74,Just Pass
female,4.2,3.0,3.2,5.4,no,no,96,100,44,22,32,Decent
male,9.0,4.7,2.8,5.9,no,no,91,72,49,84,94,Nice
male,6.2,0.0,5.5,2.5,no,no,57,100,76,96,63,Nice
female,6.1,8.0,1.5,3.3,no,no,39,26,70,40,38,Just Pass
female,4.4,1.8,3.8,5.0,no,no,39,100,85,13,100,Decent
male,9.6,2.8,2.6,0.3,no,no,25,8,72,49,48,Just Pass
female,5.1,0.0,4.9,3.8,no,no,100,53,37,33,31,Decent
female,7.1,4.0,3.6,1.3,no,no,87,48,90,55,27,Decent
female,8.4,0.8,2.9,2.7,yes,no,14,60,36,68,28,Just Pass
male,7.6,3.2,3.6,2.1,no,no,30,32,4,56,98,Just Pass
male,6.9,1.9,8.1,3.9,no,no,29,100,85,82,45,Decent
male,4.4,0.8,3.2,4.1,no,no,100,100,72,22,55,Decent
female,5.8,1.4,1.9,4.8,no,no,100,92,25,22,87,Decent
male,7.3,3.5,5.2,3.7,no,no,65,21,100,95,37,Decent
female,5.8,0.4,3.7,3.3,no,no,83,21,70,18,84,Decent
male,7.3,1.5,1.2,6.7,no,no,92,67,64,46,38,Decent
male,8.0,4.3,8.5,0.0,no,no,22,78,41,95,26,Decent
female,8.4,8.2,3.3,6.4,yes,no,81,0,8,33,86,Just Pass
male,5.2,4.0,3.2,2.4,no,no,54,66,97,69,38,Decent
female,10.3,1.2,4.3,4.1,no,no,24,67,85,37,87,Decent
female,8.2,2.3,7.5,2.3,no,no,51,84,68,39,96,Decent
male,7.0,3.1,0.6,1.6,no,no,57,40,60,47,31,Just Pass
female,8.6,2.3,4.6,4.0,no,no,48,82,97,76,48,Decent
male,10.5,4.8,8.2,5.1,no,no,84,30,78,100,92,Nice
male,4.8,3.4,4.3,3.9,no,no,96,29,19,65,68,Decent
female,6.7,4.8,1.5,1.9,no,no,72,85,64,4,31,Decent
male,3.4,2.4,2.8,10.0,no,no,85,53,77,57,95,Nice
female,7.3,5.7,4.4,5.4,no,no,59,100,100,32,94,Nice
male,7.5,2.7,6.7,4.9,yes,no,28,7,76,28,26,Just Pass
male,6.9,1.1,3.3,2.3,no,no,54,58,43,59,11,Just Pass
male,6.0,7.4,5.7,1.7,no,no,24,27,8,26,22,Worst
male,3.9,0.0,1.1,2.4,no,no,97,100,52,32,71,Decent
male,7.6,1.5,1.1,5.2,no,no,100,100,80,100,100,Excellent
female,9.2,1.7,3.0,1.0,no,no,18,26,20,61,89,Just Pass
female,6.1,8.0,6.9,0.9,yes,no,60,4,42,4,0,Worst
female,7.7,6.6,4.1,4.1,no,no,71,75,83,28,89,Decent
female,4.6,6.0,4.6,3.6,no,no,98,89,16,82,82,Nice
female,7.7,2.3,4.6,1.5,no,no,51,71,75,93,78,Nice
female,6.4,7.9,6.2,0.8,no,no,63,77,0,58,59,Decent
male,5.9,3.7,2.8,5.9,no,no,63,18,12,55,92,Just Pass
male,5.9,5.0,5.4,3.7,no,no,12,70,9,82,92,Decent
female,6.4,3.4,2.3,0.3,no,no,0,65,58,88,76,Decent
female,7.6,2.9,8.0,0.4,no,no,17,24,100,21,17,Just Pass
male,5.0,2.5,2.4,2.3,no,no,33,81,81,90,76,Nice
male,6.4,2.6,2.2,4.5,no,no,35,100,35,94,94,Nice
male,6.9,4.2,5.1,4.2,no,no,81,98,16,45,27,Decent
female,5.4,3.7,4.2,5.3,no,no,83,36,73,41,33,Decent
female,9.7,2.9,4.7,0.0,no,no,96,31,0,55,77,Decent
female,5.7,6.0,4.5,3.4,no,no,32,50,80,28,35,Just Pass
male,6.0,0.0,1.8,5.9,no,no,100,35,44,34,59,Decent
male,5.5,4.0,7.2,5.7,no,no,78,100,46,100,54,Nice
female,9.7,4.4,5.8,3.7,no,no,57,24,42,57,29,Just Pass
female,7.8,5.3,6.7,7.7,no,no,85,95,95,66,100,Good
male,5.6,2.9,2.9,4.2,no,no,79,43,35,21,89,Decent
male,8.7,3.4,4.8,5.1,yes,no,16,56,27,49,24,Just Pass
male,7.3,5.0,4.4,3.1,yes,no,63,0,42,62,0,Just Pass
male,7.4,6.0,6.3,1.4,no,no,70,18,44,22,35,Just Pass
female,6.5,2.4,6.3,1.2,no,no,100,51,100,43,48,Decent
male,5.9,3.5,4.4,3.4,no,no,99,75,34,25,8,Just Pass
male,7.5,6.4,1.0,2.6,no,no,61,70,2,28,81,Just Pass
male,6.2,0.0,7.6,0.0,no,no,82,14,65,97,96,Decent
female,9.7,1.6,5.1,0.9,no,no,100,21,24,29,91,Decent
female,5.1,5.9,2.8,2.4,no,no,92,68,37,0,76,Decent
male,9.3,5.2,4.8,4.5,no,no,89,88,25,60,80,Decent
male,6.8,4.0,1.0,3.0,no,no,76,23,88,57,63,Decent
male,7.4,2.1,6.1,2.9,no,no,23,34,44,44,100,Just Pass
female,8.2,1.2,1.1,1.0,no,no,84,9,78,65,72,Decent
female,6.1,1.8,3.6,3.0,no,no,34,24,100,12,72,Just Pass
female,8.3,6.1,4.5,5.6,no,no,64,8,100,42,86,Decent
male,2.9,1.7,6.1,3.3,no,no,46,64,58,20,30,Just Pass
female,5.9,3.2,4.2,0.0,no,no,32,88,96,20,94,Decent
male,5.6,1.5,5.3,0.5,no,no,36,19,70,43,6,Just Pass
male,5.1,4.7,3.9,4.2,no,no,91,81,18,55,70,Decent
male,6.7,1.9,3.9,2.6,no,no,84,65,96,17,15,Decent
female,7.6,2.8,4.2,2.9,no,no,60,100,54,18,93,Decent
male,8.1,0.0,3.6,1.8,no,no,76,89,25,77,100,Nice
female,7.4,0.0,0.6,4.0,no,no,100,97,91,52,52,Nice
female,6.0,3.0,2.5,2.4,no,no,42,66,65,20,88,Decent
male,7.6,0.3,4.5,2.6,no,no,68,94,100,36,46,Decent
male,7.2,7.2,3.5,1.3,no,no,44,26,73,63,6,Just Pass
female,8.4,0.0,3.7,4.8,no,no,100,39,51,24,46,Decent
male,8.2,1.4,3.4,2.6,no,no,44,100,34,59,39,Decent
female,7.0,3.0,2.3,4.2,no,no,100,81,81,44,71,Nice
male,5.7,2.3,3.0,0.6,no,no,30,9,57,81,79,Decent
female,6.0,0.8,3.4,6.5,no,no,32,100,28,100,42,Decent
female,6.2,1.1,4.0,5.6,no,no,39,54,38,88,28,Just Pass
female,6.5,1.0,4.8,0.0,no,no,46,33,19,42,26,Just Pass
female,7.4,2.4,3.6,1.4,no,no,67,65,61,66,32,Decent
male,8.1,6.9,1.9,4.0,no,no,48,53,5,60,24,Just Pass
male,6.9,3.2,1.2,0.4,no,no,32,48,15,28,16,Worst
female,7.0,5.4,9.2,2.7,no,no,64,33,62,95,54,Decent
female,7.2,4.0,1.7,3.9,no,no,87,99,17,100,89,Nice
male,6.2,5.2,3.0,2.6,no,no,82,94,23,30,9,Just Pass
male,5.6,0.0,5.0,4.1,no,no,91,19,100,99,100,Good
male,4.4,2.4,4.7,1.6,no,no,98,36,72,53,52,Decent
male,6.0,5.6,5.0,0.0,no,no,52,0,23,39,59,Just Pass
male,7.7,1.9,3.1,5.0,no,no,14,99,100,52,95,Nice
male,5.9,6.5,4.5,5.0,no,no,34,93,30,34,35,Just Pass
female,6.6,6.0,4.1,8.0,no,no,47,66,73,100,100,Nice
male,7.7,2.1,3.4,0.0,no,no,53,82,35,73,7,Decent
male,7.8,2.0,4.5,4.5,no,no,100,85,90,59,67,Nice
female,5.4,1.0,6.1,0.0,no,no,89,55,43,81,31,Decent
male,8.5,1.7,4.0,6.5,no,no,44,57,45,92,61,Decent
male,8.7,0.5,4.0,4.0,no,no,67,42,76,42,60,Decent
male,5.3,3.9,6.1,1.1,no,no,67,27,76,19,93,Decent
male,5.8,0.1,5.9,4.6,yes,no,100,63,60,90,51,Nice
male,8.8,4.2,7.2,1.9,no,no,9,22,77,87,75,Decent
female,6.8,4.3,0.5,3.6,no,no,46,17,42,99,95,Decent
male,3.7,0.0,5.8,3.4,no,no,100,14,92,14,62,Decent
female,4.9,6.1,5.2,6.5,no,no,100,72,69,65,51,Nice
female,6.6,4.0,2.2,6.6,no,no,46,100,32,83,100,Nice
male,5.3,4.5,4.5,1.8,no,no,0,88,89,58,82,Decent
female,6.4,1.5,6.1,5.1,no,no,78,90,100,91,100,Excellent
male,7.0,4.2,2.3,3.7,no,no,90,82,100,17,43,Decent
female,9.2,5.3,4.9,0.2,yes,no,11,20,35,0,48,Worst
female,6.6,2.8,5.7,1.6,no,no,99,35,73,15,30,Decent
male,8.6,7.0,1.9,7.7,no,no,41,44,94,46,94,Decent
male,9.1,3.1,3.7,3.7,no,no,69,16,13,40,100,Just Pass
male,9.2,5.3,4.6,5.0,no,no,80,71,99,95,34,Nice
male,7.4,3.6,2.4,2.6,no,no,36,19,29,10,12,Worst
male,4.1,4.2,2.2,1.9,no,no,29,70,0,38,14,Worst
female,7.7,0.0,3.7,3.1,yes,no,45,17,22,94,62,Just Pass
female,8.6,3.7,5.6,2.5,no,no,89,28,64,56,33,Decent
female,6.9,1.5,5.3,0.0,no,no,14,99,8,17,67,Just Pass
female,9.6,1.3,2.3,1.0,no,no,66,13,3,32,38,Worst
female,8.3,6.5,5.3,4.4,no,no,71,53,67,66,95,Decent
female,7.9,2.6,2.3,2.2,no,no,58,9,48,4,48,Just Pass
female,8.6,1.0,0.8,3.1,no,no,100,17,92,100,57,Nice
male,7.5,2.3,3.3,3.5,no,no,69,72,34,65,43,Decent
male,3.3,0.4,6.2,3.6,no,no,75,75,40,82,19,Decent
female,6.3,5.9,5.3,5.3,no,no,68,28,16,58,58,Just Pass
female,8.8,1.6,4.0,0.8,no,no,76,91,57,99,81,Nice
male,5.8,4.1,3.2,4.1,no,no,19,76,42,64,100,Decent
male,6.7,5.7,3.2,4.5,no,no,93,34,37,70,11,Just Pass
male,5.4,2.0,4.2,5.0,yes,no,5,25,46,87,80,Just Pass
male,9.7,4.1,1.9,0.2,no,no,57,68,77,79,19,Decent
female,9.5,0.9,3.3,3.5,no,no,74,86,23,15,95,Decent
male,5.7,7.9,3.6,6.4,no,no,24,18,56,32,38,Just Pass
female,7.2,4.9,1.3,2.8,no,no,2,32,17,22,9,Worst
female,6.0,2.6,2.3,4.0,no,no,21,29,29,8,69,Worst
female,7.9,1.5,4.8,4.6,no,no,44,46,42,100,100,Decent
male,7.8,2.8,4.0,0.9,no,no,89,29,46,32,19,Just Pass
male,8.2,2.3,3.4,6.7,no,no,100,100,68,53,21,Decent
female,7.5,6.9,2.2,4.0,no,no,4,73,85,7,86,Decent
female,11.4,0.5,7.2,4.0,no,no,49,99,100,100,90,Good
female,5.5,3.3,2.3,0.0,no,no,83,22,53,77,75,Decent
male,4.4,3.0,4.5,4.6,no,no,33,10,38,67,15,Worst
female,6.4,2.8,3.0,4.0,no,no,100,14,90,86,98,Nice
male,4.6,2.8,4.1,6.2,no,no,41,71,95,93,57,Nice
female,4.8,2.8,4.9,2.4,no,no,79,34,85,71,95,Nice
female,5.5,4.7,1.3,1.0,no,no,34,12,0,10,0,Worst
female,5.6,4.2,4.0,1.6,no,no,13,4,75,72,88,Decent
male,5.6,3.8,6.4,2.0,no,no,31,93,91,62,73,Decent
male,7.8,0.0,7.5,0.8,no,no,80,73,73,85,68,Nice
female,6.2,3.6,3.7,5.6,no,no,46,23,88,67,19,Just Pass
male,6.7,0.0,4.1,5.7,no,no,83,99,100,100,91,Excellent
female,8.3,4.3,8.4,2.6,no,no,29,84,59,71,68,Decent
male,5.9,5.9,6.3,2.2,no,no,45,29,82,58,73,Decent
male,6.6,1.1,2.8,0.0,no,no,52,19,80,85,72,Decent
male,7.5,2.5,2.8,4.4,no,no,52,92,100,48,55,Decent
female,4.1,1.8,5.9,6.3,no,no,38,51,100,50,39,Decent
male,3.4,5.5,2.0,1.7,no,no,33,71,39,37,78,Decent
male,7.5,3.2,6.2,2.8,no,no,78,13,12,67,100,Decent
female,7.7,6.5,4.7,3.9,no,no,98,51,3,24,23,Just Pass
female,10.1,3.8,5.0,6.4,no,yes,70,9,85,60,55,Decent
female,7.2,3.5,3.5,3.4,no,no,22,73,39,86,26,Just Pass
female,8.2,3.1,2.7,3.4,no,no,33,100,43,63,92,Decent
male,6.7,4.6,6.9,3.4,no,no,16,50,55,61,18,Just Pass
male,7.4,0.0,3.5,0.1,no,no,18,15,31,34,100,Just Pass
male,9.5,3.2,3.2,0.1,no,no,22,28,56,87,58,Decent
male,3.8,2.9,3.8,1.4,no,no,16,86,75,72,0,Just Pass
male,7.6,4.5,4.4,5.0,no,no,31,86,35,58,98,Decent
female,10.2,2.6,1.9,2.3,no,no,26,26,77,68,71,Decent
male,7.4,0.9,2.9,1.9,no,no,37,100,74,40,76,Decent
male,9.5,3.0,2.8,1.9,no,no,14,64,54,7,29,Just Pass
male,6.1,0.8,5.7,2.7,no,no,41,30,46,34,47,Just Pass
